"product_class_id","product_id","brand_name","product_name","SKU","SRP","gross_weight","net_weight","recyclable_package","low_fat","units_per_case","cases_per_pallet","shelf_width","shelf_height","shelf_depth"
93,1280,"Pleasant","Pleasant Canned Tuna in Oil",32006049752.00,NT$1.37,8.91,5.90,1,0,7,9,4.84,8.17,19.20
94,1281,"Pleasant","Pleasant Large Canned Shrimp",48581683039.00,NT$2.77,16.00,14.00,0,1,13,10,20.90,20.00,16.30
95,1282,"Pleasant","Pleasant Fancy Canned Anchovies",54349601864.00,NT$3.44,9.42,7.42,1,1,30,11,12.10,6.60,15.20
96,1283,"Pleasant","Pleasant Fancy Canned Clams",16260871291.00,NT$0.79,9.65,7.64,1,0,14,8,15.70,3.56,4.52
97,1284,"Pleasant","Pleasant Fancy Canned Oysters",81266556382.00,NT$2.43,8.46,7.46,0,0,30,7,3.60,20.40,21.70
98,1285,"Pleasant","Pleasant Fancy Canned Sardines",91198551058.00,NT$1.87,13.20,11.10,1,1,29,7,9.96,11.00,14.60
58,1286,"Pleasant","Pleasant Rice Soup",35442002415.00,NT$0.90,14.00,12.00,1,1,33,8,4.61,16.90,6.29
3,1287,"Toucan","Toucan Canned Mixed Fruit",25828804373.00,NT$1.40,17.90,15.80,1,1,32,5,4.87,14.10,4.44
3,1288,"Toucan","Toucan Canned Peaches",95407891869.00,NT$1.38,16.80,15.70,0,0,3,10,11.50,17.60,11.60
89,1289,"Toretti","Toretti Rosy Sunglasses",55032460093.00,NT$1.21,18.90,15.80,0,0,26,7,3.15,16.90,5.40
103,1290,"Framton","Framton Eyeglass Screwdriver",27751443982.00,NT$3.21,19.80,17.70,1,0,21,11,4.21,21.10,20.50
102,1291,"Framton","Framton City Map",22711648344.00,NT$2.30,20.70,19.70,1,0,8,10,8.82,3.47,15.20
15,1292,"Booker","Booker Low Fat Cottage Cheese",54668398499.00,NT$3.33,18.50,15.50,0,0,24,10,16.20,8.86,5.97
14,1293,"Booker","Booker Low Fat Sour Cream",49581395983.00,NT$1.44,8.25,5.25,0,1,22,6,17.30,16.20,11.00
14,1294,"Booker","Booker Sour Cream",50775912404.00,NT$1.72,6.75,4.75,1,1,13,10,9.88,19.70,20.90
11,1295,"Booker","Booker Jack Cheese",74211649298.00,NT$1.85,14.80,13.80,1,0,19,13,21.30,14.90,15.30
11,1296,"Booker","Booker Muenster Cheese",20741801857.00,NT$2.51,14.10,12.10,1,0,15,12,20.30,9.64,9.89
11,1297,"Booker","Booker String Cheese",37317435145.00,NT$1.66,21.60,18.60,1,0,30,8,11.30,17.10,4.41
11,1298,"Booker","Booker Low Fat String Cheese",43085353970.00,NT$1.34,6.30,5.30,1,0,22,8,17.30,19.60,18.50
11,1299,"Booker","Booker Havarti Cheese",94996623396.00,NT$2.76,13.80,11.80,1,1,16,12,19.50,10.50,22.90
11,1300,"Booker","Booker Head Cheese",70002308487.00,NT$1.45,17.30,15.20,1,0,19,5,17.10,13.20,21.20
11,1301,"Booker","Booker Cheese Spread",91151344180.00,NT$0.94,8.42,5.42,1,0,25,10,5.08,19.60,10.90
11,1302,"Booker","Booker Sharp Cheddar Cheese",24177754521.00,NT$1.85,11.90,9.89,1,1,10,8,3.68,6.77,4.24
11,1303,"Booker","Booker Mild Cheddar Cheese",14564556479.00,NT$0.68,12.20,10.10,0,0,6,9,15.30,20.30,6.03
15,1304,"Booker","Booker Large Curd Cottage Cheese",84143643975.00,NT$0.67,7.43,4.42,0,1,13,8,13.80,18.10,6.91
76,1305,"Booker","Booker 2% Milk",43768212199.00,NT$0.57,16.30,15.20,0,0,27,10,22.60,19.00,20.80
76,1306,"Booker","Booker Buttermilk",16487196087.00,NT$2.47,13.10,11.10,0,0,29,7,6.76,4.42,21.80
76,1307,"Booker","Booker Chocolate Milk",11447400450.00,NT$1.32,18.60,16.60,1,0,28,7,12.40,20.30,5.17
76,1308,"Booker","Booker 1% Milk",43404150605.00,NT$2.58,18.30,16.20,0,0,14,6,8.75,12.50,15.30
76,1309,"Booker","Booker Whole Milk",97602121233.00,NT$3.46,15.10,13.10,1,0,13,6,12.80,17.80,16.30
6,1310,"Booker","Booker Strawberry Yogurt",74894507527.00,NT$3.98,20.90,18.80,0,0,12,11,3.53,3.84,14.40
6,1311,"Booker","Booker Blueberry Yogurt",85645155310.00,NT$3.22,21.70,19.70,0,1,5,6,8.09,15.20,8.61
81,1312,"Lake","Lake Chicken Hot Dogs",32175307869.00,NT$1.53,12.30,11.30,0,1,26,10,13.70,4.90,8.42
91,1313,"Lake","Lake Pimento Loaf",24848811030.00,NT$3.92,19.40,16.30,1,1,17,7,3.03,17.90,20.40
91,1314,"Lake","Lake Beef Bologna",30616729855.00,NT$0.64,7.79,5.78,1,1,8,13,17.20,6.32,20.90
91,1315,"Lake","Lake Low Fat Bologna",16430129408.00,NT$1.78,14.40,13.30,0,1,6,8,11.50,19.20,18.20
81,1316,"Lake","Lake Turkey Hot Dogs",81435814499.00,NT$0.71,17.00,15.00,1,1,20,10,14.90,3.05,14.30
81,1317,"Lake","Lake Foot-Long Hot Dogs",12584850192.00,NT$2.26,9.54,8.53,1,1,11,10,19.70,22.80,6.10
16,1318,"Lake","Lake Low Fat Cole Slaw",22926171422.00,NT$0.93,14.40,12.30,1,0,4,10,14.80,5.63,11.40
16,1319,"Lake","Lake Cole Slaw",92095932364.00,NT$1.68,13.20,10.10,0,1,33,7,8.49,3.33,6.64
77,1320,"Lake","Lake Roasted Chicken",95577149987.00,NT$2.66,21.20,19.20,0,1,27,11,21.00,11.90,11.00
8,1321,"Lake","Lake Corned Beef",55201718211.00,NT$2.49,16.90,15.80,1,0,8,8,20.40,4.13,16.70
8,1322,"Lake","Lake Sliced Turkey",94018571972.00,NT$3.20,6.66,5.65,0,1,6,13,21.50,11.40,21.80
8,1323,"Lake","Lake Sliced Ham",22880906462.00,NT$2.94,10.50,8.50,1,1,29,7,4.36,13.10,9.99
16,1324,"Lake","Lake Potato Salad",54837656617.00,NT$3.31,13.50,11.50,0,0,29,7,10.40,20.20,20.90
8,1325,"Lake","Lake Sliced Chicken",19035627245.00,NT$1.43,12.80,9.80,0,1,25,5,9.48,14.90,15.50
66,1326,"Giant","Giant Small Brown Eggs",86328013539.00,NT$1.71,9.05,7.05,0,1,20,9,20.80,20.50,18.60
66,1327,"Giant","Giant Large Brown Eggs",43665880560.00,NT$3.84,18.80,16.70,0,0,33,7,4.33,18.20,4.80
66,1328,"Giant","Giant Small Eggs",21174731850.00,NT$2.26,12.20,10.10,0,1,35,10,3.69,5.81,13.70
66,1329,"Giant","Giant Large Eggs",13848235011.00,NT$1.65,19.80,16.70,1,1,27,9,22.60,21.00,5.76
66,1330,"Giant","Giant Egg Substitute",19616153836.00,NT$1.33,10.90,9.89,1,1,33,13,10.50,7.37,15.40
34,1331,"Carrington","Carrington Low Fat Waffles",95429553389.00,NT$2.74,10.30,8.30,1,0,29,6,7.86,22.00,15.00
110,1332,"Carrington","Carrington Orange Popsicles",46533108353.00,NT$0.69,14.70,12.60,1,0,14,12,20.80,8.17,10.50
100,1333,"Carrington","Carrington Frozen Chicken Breast",91584274172.00,NT$0.93,9.92,8.92,1,1,21,12,19.30,5.89,11.30
29,1334,"Carrington","Carrington Frozen Pancakes",11925595402.00,NT$1.84,19.70,17.70,1,0,17,12,12.10,22.40,15.00
63,1335,"Carrington","Carrington Low Fat French Fries",92312397360.00,NT$2.41,8.15,6.14,0,0,7,11,15.10,3.05,8.10
64,1336,"Carrington","Carrington Frozen Sausage Pizza",95793614983.00,NT$3.39,18.80,17.70,1,0,17,14,21.30,9.63,21.60
34,1337,"Carrington","Carrington Blueberry Waffles",20035340189.00,NT$0.57,7.64,5.63,0,1,22,12,8.84,13.50,4.50
63,1338,"Carrington","Carrington Fajita French Fries",58852193951.00,NT$2.22,16.10,14.10,1,0,29,9,3.58,18.80,18.70
34,1339,"Carrington","Carrington Waffles",77714528441.00,NT$1.31,10.40,8.39,1,1,32,7,16.30,20.90,14.80
64,1340,"Carrington","Carrington Frozen Pepperoni Pizza",85769148468.00,NT$2.57,12.10,11.10,1,1,35,7,14.80,13.50,21.20
64,1341,"Carrington","Carrington Frozen Cheese Pizza",73869249224.00,NT$3.45,19.20,18.20,1,1,12,14,12.80,14.30,8.42
64,1342,"Carrington","Carrington Frozen Mushroom Pizza",51161635518.00,NT$3.73,18.50,15.50,0,0,5,10,13.80,22.40,10.40
34,1343,"Carrington","Carrington Apple Cinnamon Waffles",98499502539.00,NT$2.87,13.70,11.60,1,1,36,7,11.00,17.90,6.27
60,1344,"Carrington","Carrington Frozen Carrots",45029655098.00,NT$1.52,9.89,7.89,1,0,19,9,4.05,3.50,4.36
10,1345,"Carrington","Carrington Turkey TV Dinner",37703158259.00,NT$3.68,10.20,9.19,0,1,14,8,6.02,20.40,18.60
10,1346,"Carrington","Carrington Chicken TV Dinner",98351905941.00,NT$2.35,9.06,6.06,1,0,2,12,12.90,12.80,20.80
10,1347,"Carrington","Carrington Beef TV Dinner",60263175368.00,NT$1.77,21.20,20.20,1,1,2,9,14.50,21.70,16.40
28,1348,"Carrington","Carrington Pancake Mix",35268860459.00,NT$2.47,14.50,13.50,0,1,23,13,10.70,9.08,15.80
110,1349,"Carrington","Carrington Grape Popsicles",56417896151.00,NT$2.90,12.50,10.50,0,1,11,11,22.80,4.77,5.87
63,1350,"Carrington","Carrington Home Style French Fries",90661347508.00,NT$0.92,6.87,5.86,0,0,7,12,5.39,3.53,9.52
110,1351,"Carrington","Carrington Lime Popsicles",81048149466.00,NT$1.67,20.20,18.20,0,0,21,13,16.40,15.80,19.60
9,1352,"Carrington","Carrington Ice Cream",84529367089.00,NT$2.65,17.70,14.70,1,1,18,10,16.30,20.40,22.30
9,1353,"Carrington","Carrington Ice Cream Sandwich",44153935313.00,NT$2.24,13.90,12.80,1,0,19,7,17.70,20.40,22.90
60,1354,"Carrington","Carrington Frozen Cauliflower",47851617932.00,NT$1.48,9.18,8.18,0,0,1,7,6.20,3.69,6.31
60,1355,"Carrington","Carrington Frozen Broccoli",66713952422.00,NT$0.63,17.20,15.20,1,0,26,9,7.34,15.60,8.18
60,1356,"Carrington","Carrington Frozen Corn",74768572449.00,NT$1.60,11.90,9.89,0,0,10,8,4.80,14.50,6.59
60,1357,"Carrington","Carrington Frozen Peas",62868673205.00,NT$2.71,21.80,19.70,1,1,3,13,16.40,13.20,22.80
9,1358,"Carrington","Carrington Popsicles",40161059498.00,NT$2.10,11.50,8.50,0,0,13,8,16.40,7.24,17.90
100,1359,"Carrington","Carrington Frozen Chicken Thighs",87498926520.00,NT$1.24,21.50,19.50,1,1,12,6,6.07,8.19,9.27
100,1360,"Carrington","Carrington Frozen Chicken Wings",34029079079.00,NT$2.42,9.40,8.39,0,1,11,7,18.00,19.80,19.90
110,1361,"Carrington","Carrington Lemon Popsicles",26702582240.00,NT$1.81,11.50,9.50,1,0,6,8,9.66,19.10,13.60
78,1362,"Hilltop","Hilltop Silky Smooth Hair Conditioner",87351329922.00,NT$1.49,13.10,10.10,0,0,9,10,10.20,9.54,5.04
39,1363,"Hilltop","Hilltop Tartar Control Toothpaste",49262599349.00,NT$2.66,8.50,6.50,0,0,6,13,8.23,11.40,21.40
39,1364,"Hilltop","Hilltop Whitening Toothpast",24268284440.00,NT$1.60,19.80,17.70,1,0,29,13,17.10,7.88,12.70
39,1365,"Hilltop","Hilltop Toothpaste",45417320132.00,NT$0.53,6.18,4.17,1,0,24,12,8.59,9.15,12.00
39,1366,"Hilltop","Hilltop Deodorant",79660771489.00,NT$2.76,17.20,15.20,0,0,30,10,21.60,21.00,13.60
79,1367,"Hilltop","Hilltop Conditioning Shampoo",70047573447.00,NT$3.57,16.30,13.20,0,0,19,10,15.80,5.39,8.92
79,1368,"Hilltop","Hilltop Extra Moisture Shampoo",73528791069.00,NT$3.55,18.60,16.60,1,0,14,9,7.35,6.66,8.21
88,1369,"Hilltop","Hilltop Angled Toothbrush",99251229166.00,NT$3.38,13.70,10.60,1,0,20,7,20.30,18.50,9.77
79,1370,"Hilltop","Hilltop Apricot Shampoo",71970213055.00,NT$2.38,16.00,13.00,1,0,16,6,11.80,19.70,9.06
70,1371,"Hilltop","Hilltop Childrens Aspirin",78147458434.00,NT$2.47,6.40,4.40,1,0,33,12,15.40,8.09,16.90
70,1372,"Hilltop","Hilltop Buffered Aspirin",86202078461.00,NT$2.49,6.49,4.48,1,0,10,13,13.70,8.08,21.90
71,1373,"Hilltop","Hilltop 200 MG Ibuprofen",74302179217.00,NT$3.60,8.77,7.77,1,0,5,12,5.21,9.35,21.20
72,1374,"Hilltop","Hilltop 200 MG Acetominifen",51594565510.00,NT$2.89,18.90,17.80,1,0,23,9,14.10,5.60,13.00
73,1375,"Hilltop","Hilltop HCL Nasal Spray",75030302405.00,NT$2.13,21.10,19.10,1,0,25,11,5.63,6.87,12.30
73,1376,"Hilltop","Hilltop Dishwasher Detergent",45462585091.00,NT$1.68,21.50,18.50,1,0,22,14,8.96,16.90,12.20
75,1377,"Hilltop","Hilltop Multi-Symptom Cold Remedy",38136088252.00,NT$2.83,10.60,8.60,1,0,4,10,12.60,5.03,20.60
75,1378,"Hilltop","Hilltop Childrens Cold Remedy",43904007077.00,NT$0.73,12.90,9.89,1,0,6,13,4.06,6.30,19.90
74,1379,"Hilltop","Hilltop Laundry Detergent",95815276503.00,NT$1.92,9.26,8.26,0,0,15,11,22.50,5.76,6.52
74,1380,"Hilltop","Hilltop Mint Mouthwash",35438118577.00,NT$3.62,19.30,16.20,0,0,32,7,11.50,22.00,18.30
80,1381,"Sunset","Sunset 60 Watt Lightbulb",56587154269.00,NT$2.17,21.60,20.60,0,0,34,9,22.90,3.28,17.60
56,1382,"Sunset","Sunset Plastic Forks",90830605626.00,NT$1.13,21.70,19.70,1,0,5,8,21.30,3.27,22.60
56,1383,"Sunset","Sunset Plastic Spoons",81217407584.00,NT$2.59,19.00,17.00,0,0,7,10,7.48,16.40,18.50
56,1384,"Sunset","Sunset Plastic Knives",84698625206.00,NT$2.57,13.10,11.10,0,0,24,7,16.40,12.60,10.30
101,1385,"Sunset","Sunset C-Size Batteries",20421063303.00,NT$2.40,14.50,12.50,1,0,29,14,14.70,12.80,14.80
80,1386,"Sunset","Sunset 100 Watt Lightbulb",83140047192.00,NT$1.64,16.70,13.70,1,0,31,7,6.17,14.10,14.10
101,1387,"Sunset","Sunset AAA-Size Batteries",12002381682.00,NT$3.49,10.90,8.89,1,0,14,13,15.10,10.30,5.96
55,1388,"Sunset","Sunset Paper Plates",20057001709.00,NT$1.75,13.20,11.10,1,0,9,11,6.59,11.60,5.24
55,1389,"Sunset","Sunset Paper Cups",63037931323.00,NT$2.63,13.60,11.60,1,0,12,9,9.92,21.60,5.11
80,1390,"Sunset","Sunset 75 Watt Lightbulb",40330317616.00,NT$1.91,18.70,16.70,1,0,30,5,13.50,9.77,13.50
22,1391,"Sunset","Sunset Toilet Bowl Cleaner",63766054511.00,NT$1.16,20.90,19.80,1,0,26,13,5.02,11.00,12.80
22,1392,"Sunset","Sunset Counter Cleaner",10296207070.00,NT$0.83,21.00,18.00,0,0,2,6,3.36,11.00,17.80
22,1393,"Sunset","Sunset Glass Cleaner",26871840357.00,NT$1.85,16.40,14.30,1,0,19,11,12.20,7.46,9.13
80,1394,"Sunset","Sunset 25 Watt Lightbulb",32639759182.00,NT$2.53,18.70,16.70,1,0,15,10,3.72,8.73,8.42
101,1395,"Sunset","Sunset AA-Size Batteries",84551028609.00,NT$2.95,17.90,14.80,1,0,10,14,17.90,13.10,3.70
101,1396,"Sunset","Sunset D-Size Batteries",59556713700.00,NT$2.65,15.10,12.10,0,0,5,13,4.14,6.25,19.50
18,1397,"Sunset","Sunset Paper Towels",45586578249.00,NT$1.43,10.20,7.19,0,0,5,7,17.10,18.10,21.10
18,1398,"Sunset","Sunset Soft Napkins",79830029606.00,NT$3.15,9.38,8.38,1,0,35,11,11.40,22.40,16.40
18,1399,"Sunset","Sunset Scented Tissue",70216831564.00,NT$1.78,11.60,10.60,1,0,31,10,22.80,3.76,15.60
18,1400,"Sunset","Sunset Toilet Paper",49795919060.00,NT$0.86,8.00,7.00,0,0,29,13,15.80,15.80,16.70
18,1401,"Sunset","Sunset Tissues",99420487284.00,NT$1.59,10.20,8.19,0,0,31,7,7.32,17.00,16.00
18,1402,"Sunset","Sunset Scented Toilet Tissue",72139471173.00,NT$2.59,9.43,7.43,0,0,20,7,21.50,21.40,11.20
20,1403,"Sunset","Sunset Room Freshener",67099675536.00,NT$2.44,15.70,13.60,1,0,11,6,14.20,15.20,4.29
40,1404,"Sunset","Sunset Frying Pan",99056425690.00,NT$2.71,18.00,15.00,0,0,12,8,5.75,16.50,3.58
87,1405,"Sunset","Sunset Copper Cleaner",63254396319.00,NT$0.89,17.20,14.20,0,0,1,8,20.00,20.80,18.80
47,1406,"Sunset","Sunset Bees Wax Candles",29329741597.00,NT$0.56,12.20,9.19,1,0,36,12,13.00,12.70,20.40
87,1407,"Sunset","Sunset Silver Cleaner",52765478491.00,NT$0.63,14.50,13.50,1,0,3,5,4.50,14.00,19.70
86,1408,"Sunset","Sunset Copper Pot Scrubber",89295631051.00,NT$2.65,9.92,7.92,0,0,29,5,18.90,17.80,16.50
85,1409,"Sunset","Sunset Economy Toilet Brush",15871264338.00,NT$0.53,7.18,6.17,0,0,25,13,5.10,11.00,12.40
41,1410,"Sunset","Sunset Scissors",21639183163.00,NT$1.72,17.30,15.20,0,0,14,13,14.00,7.24,4.28
42,1411,"Sunset","Sunset Large Sponge",73550452589.00,NT$1.90,17.40,15.30,1,0,19,11,12.40,7.24,9.27
41,1412,"Sunset","Sunset Screw Driver",48556137681.00,NT$1.83,19.60,17.60,1,0,15,10,3.85,8.51,8.56
65,1413,"Gerolli","Gerolli Extra Lean Hamburger",69705173373.00,NT$3.38,13.80,11.80,1,1,4,10,12.80,4.76,20.40
65,1414,"Gerolli","Gerolli Seasoned Hamburger",13948624730.00,NT$1.34,19.50,17.50,1,0,26,9,3.79,17.60,8.00
104,1415,"Gauss","Gauss Monthly Sports Magazine",83909401297.00,NT$3.80,13.70,10.60,1,0,12,11,19.20,8.72,11.50
108,1416,"Gauss","Gauss Monthly Auto Magazine",63488488793.00,NT$2.78,16.10,15.10,1,0,14,8,9.19,18.80,10.80
107,1417,"Gauss","Gauss Monthly Computer Magazine",23113057017.00,NT$3.61,15.60,13.60,0,0,29,8,6.97,22.10,20.90
105,1418,"Gauss","Gauss Monthly Home Magazine",85832040905.00,NT$1.61,13.30,12.30,0,0,10,11,16.60,14.20,11.70
106,1419,"Gauss","Gauss Monthly Fashion Magazine",80792245268.00,NT$0.83,15.70,13.60,1,0,17,12,6.60,4.39,10.90
61,1420,"Hermanos","Hermanos Summer Squash",22748995423.00,NT$1.73,15.20,12.10,0,1,32,12,4.39,7.69,21.10
61,1421,"Hermanos","Hermanos Corn on the Cob",76946966052.00,NT$2.84,13.70,10.60,0,1,11,9,17.10,20.00,5.99
61,1422,"Hermanos","Hermanos Asparagus",78141482472.00,NT$2.23,8.02,6.02,1,0,1,12,21.10,9.96,9.65
61,1423,"Hermanos","Hermanos Sweet Peas",42555918097.00,NT$2.37,14.10,13.10,0,1,22,9,6.11,18.50,16.90
61,1424,"Hermanos","Hermanos New Potatos",79086070656.00,NT$3.91,17.20,15.20,1,0,11,13,11.80,7.88,17.90
61,1425,"Hermanos","Hermanos Beets",95661703944.00,NT$2.18,18.30,17.20,0,0,17,10,20.00,7.13,21.90
61,1426,"Hermanos","Hermanos Prepared Salad",11429622769.00,NT$3.74,13.10,12.10,0,1,21,13,4.99,11.40,10.40
61,1427,"Hermanos","Hermanos Onions",63340892195.00,NT$3.27,16.10,14.10,1,0,31,9,22.30,6.41,8.91
61,1428,"Hermanos","Hermanos Green Pepper",38346577286.00,NT$3.86,17.30,16.20,0,0,34,6,18.80,11.20,20.40
61,1429,"Hermanos","Hermanos Shitake Mushrooms",59495612978.00,NT$2.40,7.06,5.05,1,0,29,9,21.50,3.06,17.90
61,1430,"Hermanos","Hermanos Lettuce",93739064335.00,NT$3.36,18.70,15.70,1,1,33,5,12.40,11.90,6.13
61,1431,"Hermanos","Hermanos Elephant Garlic",84125866293.00,NT$2.82,9.75,7.75,1,1,4,6,11.30,17.10,8.30
61,1432,"Hermanos","Hermanos Red Pepper",52487912774.00,NT$1.80,8.22,7.22,0,0,12,8,14.50,21.70,20.60
61,1433,"Hermanos","Hermanos Garlic",12112480998.00,NT$2.63,16.20,14.20,0,1,30,6,16.90,15.90,7.54
61,1434,"Hermanos","Hermanos Potatos",74831464886.00,NT$0.93,18.30,16.20,1,1,30,11,18.00,22.90,13.70
61,1435,"Hermanos","Hermanos Cauliflower",69791669249.00,NT$2.72,17.20,16.20,0,1,28,7,14.80,20.90,18.50
61,1436,"Hermanos","Hermanos Tomatos",11748419404.00,NT$0.92,13.80,12.80,1,1,33,9,8.81,21.00,21.40
61,1437,"Hermanos","Hermanos Mushrooms",65946390032.00,NT$1.74,11.30,8.30,0,1,30,14,15.30,10.80,17.00
61,1438,"Hermanos","Hermanos Baby Onion",43238776326.00,NT$1.37,8.33,6.32,0,0,1,6,13.00,18.60,9.84
61,1439,"Hermanos","Hermanos Dried Mushrooms",90576643347.00,NT$1.50,9.99,7.98,0,0,11,6,22.40,21.20,13.70
61,1440,"Hermanos","Hermanos Fresh Lima Beans",37106795907.00,NT$2.81,10.70,8.69,0,0,9,6,16.50,20.40,20.30
61,1441,"Hermanos","Hermanos Squash",83193079829.00,NT$1.31,14.60,13.60,1,0,2,5,18.40,17.70,13.50
99,1442,"Hermanos","Hermanos Limes",88960998654.00,NT$1.64,17.20,16.20,0,0,29,12,22.30,8.15,14.60
67,1443,"Hermanos","Hermanos Firm Tofu",74774398207.00,NT$2.17,6.96,3.96,1,1,15,11,13.20,21.00,22.20
1,1444,"Hermanos","Hermanos Almonds",49780083298.00,NT$1.76,11.20,9.19,1,1,23,13,8.44,13.80,17.70
99,1445,"Hermanos","Hermanos Macintosh Apples",70929118990.00,NT$0.74,8.69,7.68,0,0,11,13,10.20,11.80,7.77
99,1446,"Hermanos","Hermanos Golden Delcious Apples",81270440220.00,NT$1.26,7.09,6.09,0,0,31,8,14.70,18.60,5.15
99,1447,"Hermanos","Hermanos Red Delcious Apples",71657242178.00,NT$2.96,16.50,14.50,0,1,27,13,22.30,11.70,21.50
99,1448,"Hermanos","Hermanos Lemons",75138459801.00,NT$3.94,6.79,4.78,0,1,23,9,4.48,22.40,6.53
99,1449,"Hermanos","Hermanos Fancy Plums",34763028025.00,NT$0.87,17.50,14.50,1,1,21,6,20.50,14.60,22.50
99,1450,"Hermanos","Hermanos Plums",62362840771.00,NT$2.77,17.40,16.30,1,0,31,6,10.00,11.50,14.40
99,1451,"Hermanos","Hermanos Peaches",81225175261.00,NT$1.62,17.10,15.10,1,1,9,10,3.29,10.70,3.83
61,1452,"Hermanos","Hermanos Broccoli",23181925415.00,NT$2.89,8.68,6.68,0,0,36,6,13.40,13.70,3.35
99,1453,"Hermanos","Hermanos Mandarin Oranges",77379896044.00,NT$3.11,17.60,16.60,1,1,18,14,18.80,10.20,9.93
1,1454,"Hermanos","Hermanos Mixed Nuts",54672282338.00,NT$3.39,17.40,15.30,1,1,11,9,10.10,16.00,11.80
1,1455,"Hermanos","Hermanos Canned Peanuts",12010149359.00,NT$2.53,16.80,15.70,1,0,30,13,7.84,8.50,21.40
61,1456,"Hermanos","Hermanos Sweet Onion",48540301918.00,NT$1.83,9.71,8.71,1,0,6,11,5.91,3.84,15.50
99,1457,"Hermanos","Hermanos Cantelope",41213805079.00,NT$3.34,21.30,19.20,0,1,16,10,6.81,7.15,21.20
99,1458,"Hermanos","Hermanos Honey Dew",77696750760.00,NT$2.90,21.60,18.60,1,1,17,11,19.00,7.44,8.08
99,1459,"Hermanos","Hermanos Fuji Apples",63510150313.00,NT$1.43,19.10,17.10,1,0,29,9,9.02,6.43,8.24
1,1460,"Hermanos","Hermanos Walnuts",14613705277.00,NT$2.13,11.10,8.10,1,0,29,14,12.80,7.34,17.50
99,1461,"Hermanos","Hermanos Oranges",59664871096.00,NT$2.56,15.00,14.00,1,1,34,12,13.60,11.20,20.60
99,1462,"Hermanos","Hermanos Tangerines",70006192326.00,NT$0.73,16.20,13.20,0,0,35,7,11.70,16.00,7.19
1,1463,"Hermanos","Hermanos Party Nuts",60392994284.00,NT$1.98,12.40,9.39,1,0,12,11,13.00,7.12,12.70
24,1464,"Amigo","Amigo Lox",63874211907.00,NT$2.96,21.40,18.30,1,0,23,6,8.91,15.70,6.85
2,1465,"Amigo","Amigo Scallops",23498780131.00,NT$2.79,7.92,6.92,0,1,9,6,3.99,14.00,15.40
45,1466,"Fort West","Fort West Low Fat Cookies",62315633893.00,NT$1.80,11.70,8.69,1,0,3,14,12.60,16.50,21.50
12,1467,"Fort West","Fort West BBQ Potato Chips",81177968382.00,NT$3.88,16.10,14.10,1,1,10,6,16.70,10.40,4.55
12,1468,"Fort West","Fort West Corn Chips",78015547394.00,NT$1.26,12.20,11.10,1,1,17,10,8.69,22.60,12.60
12,1469,"Fort West","Fort West Low Fat BBQ Chips",66115648150.00,NT$2.13,19.30,17.20,0,0,35,9,7.43,18.90,19.80
45,1470,"Fort West","Fort West Sugar Cookies",43408034443.00,NT$2.41,21.80,19.70,1,0,9,12,12.40,22.70,10.80
45,1471,"Fort West","Fort West Chocolate Chip Cookies",90745901465.00,NT$1.55,18.00,17.00,0,0,15,10,14.40,9.43,16.40
45,1472,"Fort West","Fort West Fudge Cookies",37276054024.00,NT$2.20,8.28,6.27,1,0,17,11,15.80,4.58,21.40
45,1473,"Fort West","Fort West Fudge Brownies",29949557185.00,NT$2.36,6.68,4.67,0,1,7,9,10.40,5.85,16.20
12,1474,"Fort West","Fort West Potato Chips",35717476010.00,NT$2.15,16.00,15.00,1,0,30,14,21.60,12.40,15.10
45,1475,"Fort West","Fort West Lemon Cookies",87628745436.00,NT$3.56,16.20,14.20,0,0,19,6,5.26,9.37,4.43
45,1476,"Fort West","Fort West Graham Crackers",93613129258.00,NT$2.26,8.77,7.77,0,1,22,7,18.70,12.40,13.60
82,1477,"Fort West","Fort West Cheese Crackers",24762164950.00,NT$2.70,16.30,14.20,1,1,25,12,17.20,9.92,15.60
54,1478,"Fort West","Fort West Buttered Popcorn",59005616307.00,NT$2.66,9.31,7.31,0,1,7,6,14.40,20.80,14.70
54,1479,"Fort West","Fort West No Salt Popcorn",49392418265.00,NT$1.46,18.30,16.20,1,1,24,5,19.90,6.15,16.30
54,1480,"Fort West","Fort West Low Fat Popcorn",52873635888.00,NT$1.44,21.20,19.20,0,1,32,6,18.80,16.70,12.10
83,1481,"Fort West","Fort West Salsa Dip",12498204112.00,NT$1.93,10.50,9.50,1,1,34,5,7.58,12.90,9.92
83,1482,"Fort West","Fort West Avocado Dip",51315057873.00,NT$0.60,19.90,17.80,1,0,24,5,5.64,18.20,13.80
46,1483,"Fort West","Fort West Salted Pretzels",70177392363.00,NT$2.13,11.00,10.00,1,1,20,8,3.46,10.10,6.02
83,1484,"Fort West","Fort West Cheese Dip",78232012391.00,NT$0.66,11.20,9.19,1,0,9,11,18.10,6.00,7.83
83,1485,"Fort West","Fort West Fondue Mix",55115072131.00,NT$1.50,8.76,6.76,1,0,6,10,6.77,22.70,22.90
84,1486,"Fort West","Fort West Mini Donuts",32407458424.00,NT$1.78,19.00,18.00,1,0,31,13,10.70,12.60,6.64
17,1487,"Fort West","Fort West Beef Jerky",79745325446.00,NT$0.95,13.80,12.80,1,0,6,12,5.19,4.78,7.65
84,1488,"Fort West","Fort West Chocolate Donuts",26275478005.00,NT$2.34,12.20,9.19,0,1,34,10,21.40,10.50,14.90
