device_dev_name,device_family_name,device_hashed_mac,device_os_name,device_type_name,device_vendor_name,event_protocol_id,event_flow_outbound_or_inbound,event_role_device_or_router,event_role_server_or_client,event_rule_category,event_rule_id,event_rule_name,event_rule_reference,event_rule_severity,event_self_ipv4,event_time,router_ip
Windows,Computer,c2556ac9ce74dae6c632518f343ef3a77b29ba70,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1059982,WEB NULL-Byte Injection -4,CVE-2014-6287; msf,5,192.168.99.183,12/2/2016 11:24,203.53.88.78
Windows,Computer,c9f2447f4c5457eda39bf9f6013fd0ee5abd25dc,Windows,Desktop/Laptop,Microsoft Corp.,6,inbound,device,server,Web Attack,1050700,WEB Cross-site Scripting (document.cookie) attempt,CVE-2012-0007; CVE-2012-0010; CVE-2012-1861; CVE-2013-6039; CVE-2013-1942; CVE-2013-3082; MS12-050; CVE-2015-5714; CVE-2015-2321,5,192.168.10.96,12/14/2016 8:49,204.84.151.57
Android 4.2-5.1,Handheld,0528dcebec0edcea8fda3005d8d31c9f29417165,Android 4.2-5.1,Android Device,Google Inc.,6,outbound,device,client,Web Attack,1054846,WEB cross site scripting attempt -8,none,4,192.168.1.230,12/24/2016 2:21,44.187.141.72
Windows,Computer,e08b9d9cf8a53bfaf04766f0dc5da0bdf984a3b0,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.1.160,12/10/2016 3:33,36.3.90.36
Windows,Computer,a49c2dc44685b8d2056f33c78064cf374bd57dea,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.1.122,12/30/2016 10:10,171.230.127.187
Windows,Computer,d61a41d2903c49f1ff9e92d036ae3a89bda2215b,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.3.4,12/12/2016 0:27,160.163.21.108
Windows,Computer,17964bfbae46d00c1fceae355b42bc9681995c27,Windows,Desktop/Laptop,Microsoft Corp.,17,outbound,device,client,Access Control,1056247,SHELLCODE NOP Sled,http://en.wikipedia.org/wiki/NOP_slide; CVE-2005-0211,4,192.168.2.7,12/4/2016 0:43,11.174.85.214
Windows 7,Computer,503d83be7220e9a82ed37e202e72186add5fe9cb,Windows 7,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1054846,WEB cross site scripting attempt -8,none,4,192.168.1.200,12/6/2016 10:05,238.212.69.250
Windows,Computer,5210d23e7751eac5fcb59b56061ff4752f2c65cb,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.1.103,12/22/2016 9:34,155.127.151.120
Mac OS X,Computer,aae7a81d05c82a16399b92662065785190698f81,Mac OS X,Desktop/Laptop,Apple Inc.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.2.98,12/22/2016 13:26,214.161.52.198
Windows,Computer,42cc43ecec8d9910786bd82338d47d5fa351fcd4,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1059684,EXPLOIT Bitcoin/LiteCoin/Dogecoin Mining Activity -1,CVE-2014-unknown; http://mining.bitcoin.cz/stratum-mining,4,10.0.0.189,12/28/2016 20:56,130.76.134.155
Windows,Computer,a97c42ac4164b0b7a1eb949b7b0f6b70ee42f759,Windows,Desktop/Laptop,Microsoft Corp.,6,inbound,device,server,Access Control,1110895,WEB-CLIENT WScript.Shell Remote Code Execution -1 (Ransomware Attack Vector),CVE-2006-4704; CVE-2015-6922; msf,5,25.101.59.197,12/24/2016 13:24,159.24.195.174
Windows,Computer,ff7d9574e60799e268ca74cdccfd2d8214badbee,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.1.158,12/18/2016 23:38,208.181.11.179
Windows,Computer,ddf14e60716c14f96e42fb24278e85ae78ed317d,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.1.185,12/15/2016 0:10,36.67.177.204
Windows 7,Computer,027cceaea003c3e041518c4377d39cd5df646ca8,Windows 7,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1059684,EXPLOIT Bitcoin/LiteCoin/Dogecoin Mining Activity -1,CVE-2014-unknown; http://mining.bitcoin.cz/stratum-mining,4,10.10.10.194,12/12/2016 11:12,169.198.14.116
Windows 7,Computer,56a3ecdd2920c7ed387089d86927b448b18c312d,Windows 7,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1059684,EXPLOIT Bitcoin/LiteCoin/Dogecoin Mining Activity -1,CVE-2014-unknown; http://mining.bitcoin.cz/stratum-mining,4,192.168.1.203,12/13/2016 16:34,180.133.43.231
BlackBerry,Handheld,d86cc707326a7ea4319e7c5927342c773880a337,BlackBerry,Smartphone,BlackBerry Limited,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.1.164,12/19/2016 17:42,156.102.70.212
Windows,Computer,e9f6ae390bb4b720df9466c6aa1599d12348c6da,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.2.87,12/27/2016 14:56,203.27.62.250
Windows,Computer,86a25401fd0ecfda673765c79e2172b35f4e62fa,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.1.10,12/19/2016 16:08,167.107.53.131
Windows,Computer,01f0a5ea2c17ad78d6637ffc21218183319012e7,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.50.77,12/12/2016 14:32,212.105.50.209
Windows,Computer,6e48c32442f467e6e5a0a3f9e77d2023bbf06644,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.2,12/13/2016 0:03,165.42.49.68
Windows,Computer,40cc4816af467d8e12765e6e735d696584652ab9,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1059684,EXPLOIT Bitcoin/LiteCoin/Dogecoin Mining Activity -1,CVE-2014-unknown; http://mining.bitcoin.cz/stratum-mining,4,192.168.224.2,12/15/2016 14:22,193.85.35.27
Windows,Computer,b16ad60b16c7fd159e238a0ef0180b13a14bce02,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1120847,WEB Cross-Site Scripting -7,CVE-2011-0653; CVE-2011-1263; CVE-2011-1670;CVE-2015-1628; MS15-026,4,192.168.1.179,12/27/2016 3:45,56.28.214.138
Windows,Computer,f31d60e46bdbe84d850d05ef9275df25e56cb4e1,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.2.234,12/4/2016 0:09,150.13.145.108
Windows,Computer,9104c97257898b1e24782251d1ae6ab66ee8ff56,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1055106,WEB PHP Arbitrary Code Injection -1,CVE-2011-4449;CVE-2011-4825;CVE-2011-4828;CVE-2012-0297;CVE-2012-0911;CVE-2012-1153;CVE-2013-0803;CVE-2013-1412;CVE-2013-1010;CVE-2013-3629;CVE-2013-3631;CVE-2013-5696;CVE-2014-1610;CVE-2014-2268;CVE-2014-5519;CVE-2014-7146;CVE-2014-8791;CVE-2014-8684;msf,5,192.168.1.102,12/31/2016 15:56,147.126.33.79
Windows,Computer,bcaaaa5b73c8455e940f96879336c3af98586938,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,10.10.0.70,12/14/2016 21:05,113.232.64.224
Windows,Computer,31b0bcc4b91d3629eb927aabf7288a6787e39e2b,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.49,12/10/2016 13:22,162.170.205.95
Windows,Computer,a6759419aac4f7dc19e4be6acfeee3182784bd0b,Windows,Desktop/Laptop,Microsoft Corp.,17,outbound,device,client,Access Control,1056247,SHELLCODE NOP Sled,http://en.wikipedia.org/wiki/NOP_slide; CVE-2005-0211,4,192.168.1.237,12/9/2016 11:06,168.96.240.76
Windows,Computer,d248806f06f3f99dfa1696484d8b10b959d815de,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.59,12/26/2016 13:33,215.245.49.49
Windows,Computer,855aa8f92279418c239e344dcfce361b91005b75,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.175,12/16/2016 9:18,197.134.203.160
Xiaomi Router,Network & Peripheral,fc303b0ea947a6eb7c40260454e3dcf758615499,Others,Router,Xiaomi Inc.,6,outbound,device,client,Web Attack,1059684,EXPLOIT Bitcoin/LiteCoin/Dogecoin Mining Activity -1,CVE-2014-unknown; http://mining.bitcoin.cz/stratum-mining,4,192.168.1.119,12/25/2016 14:46,48.154.12.240
Fedora 14-16 based distro,Computer,c8aaa0e95d2a6cb97a58f808fe21ef728a01fc15,Linux 2.6,Desktop/Laptop,Fedora,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.6.31,12/1/2016 22:07,197.182.96.239
Windows,Computer,c4a0e9a3e5d815c2bde65fed8a9a2237bf74c861,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1059684,EXPLOIT Bitcoin/LiteCoin/Dogecoin Mining Activity -1,CVE-2014-unknown; http://mining.bitcoin.cz/stratum-mining,4,192.168.3.52,12/20/2016 5:50,177.196.221.67
Windows,Computer,15eb87ef41567bfafe8bb9ad7e77c213ac726fd6,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.3.110,12/1/2016 22:30,174.209.92.17
Windows,Computer,aa7031df08cf6644f669dad15b75479356545f14,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,10.0.0.30,12/29/2016 19:54,187.117.116.114
Windows,Computer,5d167f42dd4e28a808c27a7964c6f3ea68dc0ee6,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.128.29,12/27/2016 3:50,210.4.92.241
Windows,Computer,8fc4ebeec7b157c59eed07de4eebe0efe90eda2d,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1120847,WEB Cross-Site Scripting -7,CVE-2011-0653; CVE-2011-1263; CVE-2011-1670;CVE-2015-1628; MS15-026,4,192.168.0.128,12/28/2016 10:59,147.40.108.38
Windows,Computer,cdc1192d9b16df3a61cee56619a4d3fc0d60d1cf,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.25,12/26/2016 9:20,199.126.63.55
Windows,Computer,883d3efad3305ffcd4faba72e1fec9006f479079,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.8,12/25/2016 5:33,202.91.93.230
Windows,Computer,6fa97303390f134da528ace1cd260592807f1443,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.9,12/5/2016 3:52,204.165.114.16
Windows,Computer,399a70761a23d197176c74bd72f1ffdaa6924e62,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1059877,WEB Directory Traversal -8,CVE-2012-5972; CVE-2013-2097; CVE-2013-4547; CVE-2015-2995; msf,5,192.168.1.124,12/23/2016 8:36,209.15.246.76
Windows,Computer,5f2ddd7b8499322540da07b6134eb9219b403c47,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.126,12/29/2016 6:14,227.19.128.18
NETGEAR NTV300,Smart TV &  Set-top box,df0b96d92fb72158c4ceb7507271736d632637a6,Others,SmartTV,NETGEAR,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.144,12/27/2016 3:03,2602:47:d3ad:6f00::
Windows 8/10,Computer,59713c2ad0457897bcebe95ad9ff51a382178c6b,Windows 8/10,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1120847,WEB Cross-Site Scripting -7,CVE-2011-0653; CVE-2011-1263; CVE-2011-1670;CVE-2015-1628; MS15-026,4,102.21.81.159,12/30/2016 19:21,159.106.216.140
Windows,Computer,cc163783bccfd16bff573003575eb99934fc220c,Windows,Desktop/Laptop,Microsoft Corp.,6,inbound,device,server,Access Control,1110895,WEB-CLIENT WScript.Shell Remote Code Execution -1 (Ransomware Attack Vector),CVE-2006-4704; CVE-2015-6922; msf,5,192.168.1.70,12/21/2016 1:22,2001:558:600a:60:71f6:d27c:ce20:9f29
Windows,Computer,9b2d7b117d6d61c78c64476eff9efcd997bba054,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.1.136,12/29/2016 7:42,190.108.103.118
Windows 7,Computer,fae3af292f52c40dda0d1ff59db72dda080a3f00,Windows 7,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1059684,EXPLOIT Bitcoin/LiteCoin/Dogecoin Mining Activity -1,CVE-2014-unknown; http://mining.bitcoin.cz/stratum-mining,4,192.168.1.123,12/21/2016 18:30,156.31.175.220
Android 4.2-5.1,Handheld,f67f908c284c9fd3ba8d2cca0bad9eb1a83b94b2,Android 4.2-5.1,Android Device,Google Inc.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.156,12/24/2016 20:25,151.61.86.188
Windows,Computer,b41dac7c6bf55bab781595e12c91fe7f9196350c,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1059684,EXPLOIT Bitcoin/LiteCoin/Dogecoin Mining Activity -1,CVE-2014-unknown; http://mining.bitcoin.cz/stratum-mining,4,192.168.0.219,12/27/2016 17:47,183.159.50.116
Windows,Computer,e61540556deb0098e6dd8b148937bbae099d3870,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.1.112,12/8/2016 15:22,21.136.28.113
Windows,Computer,c4a0e9a3e5d815c2bde65fed8a9a2237bf74c861,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1059684,EXPLOIT Bitcoin/LiteCoin/Dogecoin Mining Activity -1,CVE-2014-unknown; http://mining.bitcoin.cz/stratum-mining,4,192.168.3.52,12/11/2016 5:26,167.105.73.64
Windows 7,Computer,ee6ca755a1aee5ee2ebfddd49d815dc5aeeed561,Windows 7,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.1.30,12/7/2016 6:14,15.239.187.92
Windows,Computer,07c5f040d77d59688e9e18b3607859195e78ca43,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1055106,WEB PHP Arbitrary Code Injection -1,CVE-2011-4449;CVE-2011-4825;CVE-2011-4828;CVE-2012-0297;CVE-2012-0911;CVE-2012-1153;CVE-2013-0803;CVE-2013-1412;CVE-2013-1010;CVE-2013-3629;CVE-2013-3631;CVE-2013-5696;CVE-2014-1610;CVE-2014-2268;CVE-2014-5519;CVE-2014-7146;CVE-2014-8791;CVE-2014-8684;msf,5,192.168.1.114,12/5/2016 9:42,8.100.157.71
Xbox,Game Console,9730a55fc0c43615c823f1d03812e9f9357ff32f,Xbox,Game Console,Microsoft Corp.,6,outbound,device,client,Web Attack,1054846,WEB cross site scripting attempt -8,none,4,192.168.1.11,12/15/2016 20:05,174.213.72.125
Windows,Computer,d76209e03357d3c63d57b698a89c65b712d96d40,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1059877,WEB Directory Traversal -8,CVE-2012-5972; CVE-2013-2097; CVE-2013-4547; CVE-2015-2995; msf,5,192.168.0.223,12/14/2016 2:26,54.229.196.159
Windows,Computer,5d167f42dd4e28a808c27a7964c6f3ea68dc0ee6,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.128.29,12/27/2016 3:50,210.4.92.241
Windows,Computer,fbac9456937360f98bcca464147dfe75000965a1,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.1.214,12/11/2016 7:27,150.188.123.36
Windows,Computer,4aee40adfe548db763ad6b003e3d15dd9d99e158,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.83,12/9/2016 20:50,187.163.74.193
Chromebook,Computer,dff8a48276166fe2fccb4e7b557aa12ed231eb9b,ChromeOS,Desktop/Laptop,Google Inc.,6,outbound,device,client,Web Attack,1120847,WEB Cross-Site Scripting -7,CVE-2011-0653; CVE-2011-1263; CVE-2011-1670;CVE-2015-1628; MS15-026,4,192.168.1.47,12/13/2016 16:30,8.114.36.237
Windows,Computer,a6222ea2e0fe0900c6fb9d65fe1d48ac759ad8c8,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.1.191,12/6/2016 21:58,171.79.68.123
Nokia Internet Tablet,Handheld,bd75b03f1c04d8f00d4dee43d06dd4e189fb9f4c,Maemo,PDA,Maemo,6,outbound,device,client,Access Control,1059877,WEB Directory Traversal -8,CVE-2012-5972; CVE-2013-2097; CVE-2013-4547; CVE-2015-2995; msf,5,192.168.1.14,12/16/2016 11:25,135.183.15.73
Windows,Computer,05bae923f550fe7e63133c6d287651ba2c40160b,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,10.0.0.155,12/27/2016 7:44,158.36.248.187
Windows 8/10,Computer,33b0cb61af6e38c64ab5e339a8d952f251271d05,Windows 8/10,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.2.165,12/12/2016 13:23,125.172.4.222
Windows,Computer,918eeec108ad1450a8b38db20670d6341b4319de,Windows,Desktop/Laptop,Microsoft Corp.,17,outbound,device,client,Access Control,1056247,SHELLCODE NOP Sled,http://en.wikipedia.org/wiki/NOP_slide; CVE-2005-0211,4,192.168.1.11,12/11/2016 9:40,177.203.125.101
Windows,Computer,e34ea139b90bb844843a1ae4c09d02b3d87f040a,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1054837,WEB Remote File Inclusion /etc/passwd,BID:65874; CVE-1999-0262; CVE-2007-1277; CVE-2011-0405; CVE-2011-0518; CVE-2011-4716; CVE-2012-5192; CVE-2014-1907; CVE-2014-2588 ;CVE-2014-7863; CVE-2015-5531; OSVDB-102608; msf,5,192.168.1.158,12/20/2016 11:15,15.144.102.164
Windows,Computer,8b094f6cd12f39edf37fa1b817289ec3a4f936d0,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1059684,EXPLOIT Bitcoin/LiteCoin/Dogecoin Mining Activity -1,CVE-2014-unknown; http://mining.bitcoin.cz/stratum-mining,4,192.168.1.29,12/24/2016 0:48,135.200.118.28
Windows 7,Computer,1407fb6709898a9d7b3a8981e003b16c15d86d35,Windows 7,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1059684,EXPLOIT Bitcoin/LiteCoin/Dogecoin Mining Activity -1,CVE-2014-unknown; http://mining.bitcoin.cz/stratum-mining,4,192.168.1.67,12/19/2016 7:31,94.212.39.119
Windows,Computer,d890e62aa77a8b70ffaf9ac34308a036e107fb7a,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1120847,WEB Cross-Site Scripting -7,CVE-2011-0653; CVE-2011-1263; CVE-2011-1670;CVE-2015-1628; MS15-026,4,192.168.1.112,12/28/2016 1:45,210.182.44.47
Windows,Computer,b46ed5ac41cc4ca5f6a3fe57a88dee80525c48c5,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.2.160,12/28/2016 18:43,183.81.167.47
Windows,Computer,403507ae8a0adcbe87c8124f82adee0bd2fc17fb,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.1.203,12/2/2016 20:37,91.39.7.179
Windows,Computer,ffdbb565ee40161de8155b614100f6c024246dad,Windows,Desktop/Laptop,Microsoft Corp.,6,inbound,device,server,Web Attack,1131554,WEB-CLIENT Suspicious HTML Iframe Tag -4,CVE-2012-unkown,4,192.168.1.136,12/3/2016 23:57,196.91.13.158
Windows,Computer,7d7c61e47dd56906ae602c5403f1d546c788b43c,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1059684,EXPLOIT Bitcoin/LiteCoin/Dogecoin Mining Activity -1,CVE-2014-unknown; http://mining.bitcoin.cz/stratum-mining,4,25.32.143.176,12/25/2016 11:21,167.46.18.231
Windows,Computer,82dfaa92ab07aad9586869632f1f48f09f566b8a,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Web Attack,1130593,WEB Microsoft IIS HTTP.sys Remote Code Execution Vulnerability (CVE-2015-1635),CVE-2015-1635; MS15-034,5,192.168.1.23,12/29/2016 14:45,177.39.191.67
Mac OS X,Computer,7dc381757b67d26d75a5e7d6bb199aaf3a4fbd11,Mac OS X,Desktop/Laptop,Apple Inc.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.2.196,12/10/2016 16:19,138.17.244.166
Windows 7,Computer,803c451a4e2d362fb05bc2f6326e580a3f59962d,Windows 7,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.1.87,12/22/2016 17:13,165.218.223.39
Windows,Computer,c50a59ec6243c8cb386aa90737d961f9adaf8a2c,Windows,Desktop/Laptop,Microsoft Corp.,6,outbound,device,client,Access Control,1050015,WEB Cross-site Scripting -34,CVE-2011-2133; CVE-2014-4116,4,192.168.133.243,12/2/2016 1:03,195.170.131.245
