f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,target
9.5064,12.8908,8.7026,8.3977,14.5512,3.7916,2.7453,22.2076,9.8480,20.8391,5.7254,3.6361,23.2096
7.9858,13.4123,6.0656,5.7744,14.9408,2.9712,3.8207,13.8478,14.9472,13.9115,4.0972,3.4030,22.1435
24.6716,5.4553,19.3401,6.4473,17.2267,3.4127,2.9882,9.2984,13.7625,8.8006,10.9439,6.3622,10.9161
6.1511,13.2717,7.2525,14.4527,11.0725,1.9891,4.1889,8.0844,14.8238,12.6301,5.2345,15.9775,13.7409
7.2355,11.3180,9.2885,5.0370,14.3002,1.7126,4.4200,12.6333,10.9447,15.0026,5.9164,8.9971,16.7195
10.0112,10.0082,15.5943,12.5091,10.9603,0.5895,3.1692,12.9625,12.4009,16.8830,6.6773,14.0167,11.8188
12.5420,9.0886,12.2116,17.7444,4.3314,2.0375,2.4632,7.5735,10.1341,9.3677,8.3895,10.1114,6.6088
29.4252,7.9190,20.4863,15.4998,3.2943,1.8445,4.9047,9.2055,13.2004,8.7360,10.0446,4.1581,3.2683
18.0134,7.3706,21.9239,1.3240,17.4134,3.9493,3.6519,16.3962,9.3919,19.8096,10.7980,14.4287,10.8715
7.9184,11.5697,7.4811,12.5876,5.0313,2.6502,4.6207,20.7015,8.0553,19.5714,5.3971,15.0998,11.3521
7.8257,13.0542,8.5188,4.5904,17.6085,3.0588,4.4959,15.4506,13.1437,15.1655,4.3958,17.7107,19.7931
15.0346,7.1796,20.2632,17.5198,5.5709,3.6275,3.7375,12.5685,11.1630,15.2744,10.8990,6.7772,5.1437
8.8530,12.8986,9.5896,12.0575,14.6365,0.1429,5.2720,22.2147,5.3382,19.1377,5.4010,7.4786,22.9063
9.4360,8.7212,13.3404,4.1199,16.1537,2.5350,2.4244,6.0218,11.7089,9.9415,8.4872,11.8697,12.8796
7.6955,13.8860,7.1107,18.4008,3.3130,1.1175,3.7387,6.2763,12.7213,7.2071,5.0811,0.4015,14.4756
22.8700,9.2891,20.1978,4.9473,17.4146,2.0521,5.0201,19.0584,8.1212,19.0677,10.7874,7.6284,15.7174
9.8586,13.9915,12.9682,15.2130,6.9932,3.9323,4.9787,8.7637,13.8629,14.0342,9.7979,12.8035,10.1527
30.3142,6.3098,19.6013,11.7683,7.7518,3.4144,3.0391,10.2290,8.9429,17.2743,10.3433,14.8547,-0.6687
21.1249,9.3626,20.4628,16.3586,6.4603,2.3647,4.9040,26.6756,6.1877,20.1098,10.5997,10.6529,11.7454
16.5889,6.9663,20.1387,17.9472,2.6238,0.9135,5.1304,19.5192,4.3800,19.3192,10.2517,15.2184,2.6538
11.8288,8.5883,14.3153,4.0716,17.6822,2.8795,4.7773,8.4676,12.0824,15.6898,10.9756,16.8823,9.6675
31.7592,9.8553,20.7395,2.4335,17.9455,3.1056,3.7898,22.7935,5.5217,21.0520,10.3477,2.7115,18.1949
9.6987,13.7108,7.2627,15.5985,5.9951,2.1196,5.0733,7.0946,10.3519,7.7545,5.2724,5.3185,13.7251
12.2153,8.9006,19.3902,1.0797,15.2489,2.0246,0.0862,6.5745,12.8245,7.4175,10.8462,1.1951,16.9483
22.7428,6.9891,21.6918,12.8110,14.4402,2.8059,5.2651,16.7808,4.7652,20.5529,10.4743,2.3062,10.9196
22.2317,9.5515,20.9214,12.8127,6.0525,1.6395,3.3777,9.0770,10.3874,9.3042,10.6484,7.2649,7.5256
12.1575,9.1626,14.5896,17.7206,6.1787,1.3480,3.7293,20.7357,6.7530,20.9619,3.2731,10.8117,11.0063
7.2333,12.7502,9.6304,12.7946,11.3561,1.6882,4.0864,27.9324,4.8012,21.3176,5.1956,8.7555,22.8760
8.5270,11.6509,9.4784,1.0879,18.5535,2.7662,5.5048,13.9686,8.0280,17.0648,4.4903,4.2474,20.3421
14.6931,5.6372,21.8794,11.4696,8.1543,0.7927,3.7615,15.9220,4.0479,19.3015,10.3934,1.1132,7.7422
9.8203,10.1776,7.6265,15.9090,11.8110,2.5391,2.1934,17.8497,6.5636,19.1601,3.2781,12.0047,15.6294
17.2282,8.6750,20.6415,5.9328,18.9314,3.9681,4.2484,13.0475,8.7646,15.9439,10.0412,11.7148,13.8577
6.6255,13.3853,6.7762,13.2189,6.8538,0.5428,4.3601,7.4664,11.5970,9.6621,5.2567,10.6921,13.1537
23.8360,9.8506,19.6584,3.4726,15.4673,3.1347,5.0183,14.4303,9.8444,13.1196,10.4724,14.0802,12.3978
7.0976,13.8817,8.9809,12.0757,12.1146,3.6653,4.3290,9.9407,15.1520,14.9130,4.8979,7.0853,16.9631
20.4751,5.3876,20.0966,6.3970,14.2717,2.4591,3.4405,8.2650,11.2660,7.7168,10.4761,18.0373,6.1105
8.0964,15.2587,12.4022,2.3551,17.8167,2.8109,2.2729,26.1367,4.1214,19.0573,8.5554,2.6697,31.1268
23.6384,4.9234,20.6081,7.5166,14.3210,2.3401,3.2863,12.4934,14.3321,16.5945,10.8641,10.1568,6.3763
7.3046,10.9858,8.5211,12.2294,10.5402,3.3527,4.5671,14.0185,12.7865,17.0138,5.6740,6.7215,14.1841
31.9252,9.3763,21.4481,13.5128,6.0567,3.3591,2.4617,12.3425,15.5008,16.4852,10.2095,16.4234,2.5481
7.5264,13.2023,6.0245,13.9022,8.4970,1.4597,4.9375,8.2830,10.6354,6.9273,5.8140,12.4812,14.4631
14.8314,9.3595,17.7142,12.8730,12.3213,2.0534,3.4617,7.2443,13.4440,6.7452,3.6346,17.3518,11.1130
6.8269,10.2379,9.3450,5.1954,15.9565,3.9754,2.2486,11.9672,11.1610,15.2733,3.8350,0.8781,19.3742
9.7948,13.4479,7.5737,5.4395,11.9711,2.1815,4.7887,14.1010,13.4817,13.4417,5.2476,4.6751,19.2585
19.1977,9.9215,19.1516,3.0359,14.1064,3.2087,5.1568,15.1598,10.0797,12.4573,10.7000,10.6108,13.6678
12.4701,13.6001,13.7665,9.2018,10.0679,3.7859,1.2934,10.6024,11.7689,12.3735,10.6408,2.3790,17.4610
8.2440,11.5068,6.5032,5.6939,11.6316,2.8119,4.0531,29.5283,7.2878,21.6837,3.5108,15.7317,20.0762
12.3232,15.3908,15.0390,2.9735,18.4013,0.8752,4.6144,13.2249,15.5604,17.3998,5.2999,2.4707,24.4347
7.8179,13.9740,6.2658,6.7085,18.2940,3.6912,4.9759,9.8262,10.4808,17.8322,4.0139,1.4685,21.2415
9.8059,8.6603,12.7871,15.6511,4.2487,3.4651,1.0612,9.6268,13.6255,9.1822,10.4506,18.3321,5.4654
28.7918,4.6073,20.0108,16.3596,5.6897,2.4847,4.9113,9.5938,10.2393,15.4532,10.5960,17.8539,-4.6311
10.5448,13.5037,17.2732,16.9128,3.5073,0.1662,4.2451,9.5776,10.0915,8.7440,5.3884,16.8725,10.4168
8.3619,10.5658,9.0579,15.6040,4.2568,2.0967,5.4715,9.0417,12.4732,6.3691,5.6802,17.8299,7.3944
12.3194,12.3948,15.7305,17.3002,1.9975,3.1392,3.6242,6.3705,12.7613,7.4469,2.2113,18.4443,6.1969
13.4040,9.6610,20.8386,5.5881,13.8175,3.1556,2.9975,7.8438,13.8639,7.6722,10.1920,16.9733,11.4554
9.1991,11.7020,8.6062,5.4866,15.7657,0.2239,5.0382,7.6629,10.4032,7.5152,5.5680,2.5915,19.8688
13.9508,6.1735,21.9988,13.4513,10.5679,0.8293,3.4672,8.5684,12.1169,8.5880,10.0850,0.3121,10.7435
8.5104,13.4131,7.4936,15.3095,7.6722,0.6038,4.9907,8.4098,12.9867,12.2934,5.6812,7.1009,13.7007
8.7038,11.1949,8.5359,14.3089,11.1319,3.4698,0.0418,9.2500,11.0292,15.7823,5.8204,4.6982,15.2746
14.0592,8.8380,13.0756,11.9868,9.8432,2.0296,5.7752,15.9347,6.1824,20.5662,7.5276,12.2090,8.0353
19.1429,5.0826,19.7956,8.7838,11.2288,3.8629,5.7222,8.1846,12.7531,8.8077,10.8122,21.2092,1.0677
7.6683,13.5079,7.9827,3.4804,14.2360,2.0138,4.3457,6.9633,11.7545,9.1609,3.8064,12.0734,17.3155
21.8895,6.5333,19.2055,15.4864,7.3273,2.7133,4.5228,8.3229,10.5936,9.0270,10.6531,15.6910,2.0670
30.2542,8.5449,21.0880,14.1746,6.1223,0.2688,5.3256,31.0629,5.9181,19.8555,10.3625,2.6408,14.1770
10.5059,9.1328,16.1482,15.5908,1.9858,2.6665,5.3472,11.7541,15.3602,17.9680,5.4180,4.4524,4.5642
9.7247,12.1531,9.9266,11.9272,14.9944,2.8362,1.5050,26.5303,7.1166,20.8979,3.2504,19.4526,22.2102
7.7667,13.6079,9.1118,15.2003,2.4372,2.7253,4.0481,24.6028,7.6163,19.4976,5.8733,1.1274,17.9319
9.5814,10.1257,7.6456,14.1500,5.9370,0.2363,3.4448,14.8298,9.8724,14.8955,5.8862,7.2623,12.1341
28.4676,4.5790,20.1323,6.4991,17.6531,2.9362,3.0199,7.7690,13.1381,8.1676,10.2513,5.8139,9.4643
14.2656,8.8758,17.2538,16.0544,2.4084,3.9695,3.6980,6.9850,11.9020,9.2395,10.6069,12.6156,2.2649
8.6680,8.0680,16.9708,15.5678,5.7685,2.5549,2.3178,7.6434,13.0708,6.5043,10.6691,14.7728,6.5925
14.5864,9.2672,16.0636,3.4090,16.0491,2.5708,2.0828,8.0648,12.4209,9.4753,9.4287,20.9031,11.4313
15.7791,9.1648,16.4487,11.2546,12.1297,2.8789,1.0908,19.9739,5.1631,19.3340,10.2189,19.1113,12.2974
24.5224,7.1266,20.5950,16.0014,5.7173,0.6054,4.4556,28.2994,9.5570,19.8600,10.8581,11.4308,9.7813
9.3318,10.6671,17.4793,4.5606,16.4911,1.0611,3.9397,11.3562,8.5526,16.1983,6.0608,2.5530,18.2248
13.8836,8.7537,12.1268,12.9154,10.6708,3.3680,4.8553,14.6838,10.7039,17.3070,6.1088,8.0844,10.6324
28.0314,6.9760,20.5339,12.5916,12.0393,3.1411,0.5315,9.0908,15.5608,12.3910,10.6315,5.2238,8.6990
18.8291,4.7444,19.5028,5.5005,15.0740,3.6348,5.2470,9.0169,10.1393,6.0387,10.2831,12.2849,7.6713
14.1932,8.1557,12.7860,14.2610,9.4102,3.1952,0.5560,11.5784,10.5935,13.8317,10.4746,11.0238,9.4990
31.1428,5.9034,19.1881,9.8376,13.5535,2.5098,0.1362,6.6443,11.6513,8.7197,10.3196,11.0722,6.8917
8.8247,8.9379,14.7118,4.3218,16.4849,3.1304,3.5416,11.5338,15.9489,15.9893,9.3504,8.2135,14.3815
21.7773,8.7853,21.0692,9.6299,11.7061,3.7141,3.0579,14.0015,15.3694,13.6884,10.0260,13.6485,9.7929
16.1011,7.9521,20.4057,1.1748,17.9915,3.5725,4.5672,9.4855,11.3484,9.4896,10.1816,0.6554,15.7768
8.2648,12.1856,16.7869,5.9730,16.6732,2.5007,4.1869,13.0870,11.0027,14.3303,9.3443,17.9834,16.7436
29.0329,6.7695,19.3043,14.5179,4.9059,2.8276,3.2492,12.4918,14.2954,14.2723,10.9546,10.2538,1.7466
21.2311,6.9281,19.5280,6.0195,13.6059,3.4626,0.7374,7.1545,12.8998,7.9396,10.6412,17.6525,7.5602
11.0152,15.8594,16.0116,3.4493,18.0660,3.9759,4.9573,30.6770,6.2509,19.3290,5.6529,20.8726,27.8129
14.1056,9.6544,21.0173,5.1013,18.7812,3.8008,2.1844,12.8805,8.4730,14.2794,10.7985,13.1027,16.3416
20.5308,9.4968,20.5366,11.1920,10.6528,3.2681,3.4030,8.0575,11.3569,8.7540,10.6519,11.9403,8.9325
9.4676,12.8913,17.4288,17.1558,6.4182,1.5862,4.9757,9.8569,13.4229,14.3859,4.4262,17.9381,9.1959
12.0526,7.4759,20.0198,2.4641,16.4915,2.4692,3.5933,8.2771,11.5697,6.1044,10.3502,7.9473,14.2970
31.6315,8.6304,21.7767,14.9026,10.1232,3.6805,3.9734,8.0132,10.0803,9.7008,10.2349,18.7307,3.5446
8.7761,10.7832,9.8717,15.0114,6.4003,1.8145,4.9828,9.6389,11.2103,9.2894,5.6822,19.7214,8.0843
9.1546,12.6350,9.6980,7.5421,11.3374,0.5674,3.4178,10.8046,14.3984,14.0343,5.0009,9.7251,15.8767
14.5816,15.1019,13.3601,5.1331,16.7318,3.0178,4.9072,18.3100,8.6038,19.8657,3.8807,7.2979,22.7153
8.6708,11.9588,8.0213,10.2493,7.5600,1.4881,5.0048,8.9252,8.5560,16.8408,5.6080,0.6679,11.8375
11.4076,8.2829,14.6980,18.1568,1.9154,3.3839,5.3620,10.4650,14.2959,13.4302,9.0964,8.8850,2.7384
7.6902,10.2989,7.7225,8.5007,15.4091,3.1221,4.0877,18.8654,5.7765,19.6584,4.2254,15.4163,16.5220
11.5583,9.2890,16.6069,11.5888,14.0149,2.9948,3.8917,20.6000,8.2706,19.6737,8.3164,20.3276,13.2256
6.1679,10.0561,9.5459,8.1512,13.4679,3.7236,3.0446,8.1470,12.4234,6.6899,5.8074,13.8635,14.7022
8.0674,10.6680,8.8446,10.8335,14.9284,2.9832,5.2063,8.4730,11.0864,8.3292,5.1735,7.6691,16.6738
14.2511,14.9288,15.2636,12.8234,14.0394,2.5159,2.1648,15.3429,13.0018,15.4778,10.4282,14.3420,19.7797
7.2222,12.9021,9.1439,5.3582,18.9807,3.4761,1.7758,15.9778,11.7382,15.7628,5.3838,4.4361,25.5169
16.8939,9.9652,20.0892,16.6977,6.9712,3.9823,2.9392,7.5148,11.8603,6.5202,10.2341,2.0643,10.9506
10.6468,10.2475,17.8675,6.4488,15.5224,2.2320,3.7521,15.0724,4.5191,19.9466,2.4090,19.0000,13.4306
10.3406,13.9836,15.7096,15.4507,10.9617,2.9251,3.2607,9.8596,12.0866,9.4790,10.9346,8.7112,17.3698
6.4852,12.9200,7.6087,15.8629,6.3829,2.8879,0.2428,12.3444,10.0866,17.9459,5.6648,2.1521,15.7029
14.3055,9.0542,13.3951,13.5079,7.1731,1.8687,4.2236,25.5624,6.8767,20.9591,3.2655,6.6380,14.4894
28.9781,9.6668,20.6216,18.9162,2.5692,0.0938,4.2138,7.2983,10.7995,8.7848,10.8992,15.5635,1.3103
15.0833,12.8780,15.8923,9.9731,15.5030,1.9487,3.7175,7.7560,10.1749,7.1277,3.2934,12.2533,18.3314
15.6346,8.7339,15.9327,11.0299,13.8037,3.5658,1.5315,13.3906,11.0177,14.5037,10.0997,5.4102,14.6319
28.1020,9.5175,19.7118,18.4248,3.0105,3.1748,3.8313,7.7257,10.6700,7.7197,10.4726,14.2268,2.0436
13.7263,13.7520,15.4379,4.9236,18.6341,3.5501,3.8628,8.9174,8.3347,17.6341,4.6732,4.5770,19.4498
9.1697,15.3728,14.7437,11.6726,11.1638,3.4252,1.5496,7.7296,11.2567,7.3132,9.4703,13.6796,18.1621
6.2176,13.8740,6.6223,8.8185,14.7577,2.7725,4.9114,24.1117,7.1844,19.5744,5.7011,18.6172,21.5856
24.6024,6.4916,20.0850,16.7428,5.3279,1.7361,4.6682,14.6505,12.4659,17.1899,10.4885,15.9646,0.7431
9.5547,12.0585,6.9814,11.0650,14.7016,3.5687,5.2403,14.7406,8.4619,13.7618,5.5786,12.5300,17.5782
14.4858,4.5546,19.6520,10.9407,11.1426,2.9996,5.7449,9.8898,11.7135,14.4321,10.7790,5.5126,4.5482
12.3385,13.7158,12.0507,4.9366,14.0234,2.3080,2.2761,8.1645,13.6730,9.1341,8.3822,0.9480,20.7392
8.9033,12.5215,9.0076,15.4929,12.3638,3.7766,5.7223,12.7339,10.7560,15.7873,5.7674,20.5078,12.3458
10.8241,12.9942,16.6567,1.9235,16.3670,3.7381,4.3893,9.8343,12.1324,7.4676,10.7395,10.0512,19.1100
14.9462,15.4401,16.4676,15.4395,3.0035,2.3084,4.2408,18.2065,8.7101,19.1903,6.5158,0.5804,15.7773
9.8657,13.7588,8.5735,12.5073,14.2855,0.6200,4.6626,9.4002,11.6375,9.9924,5.8282,2.3843,21.3343
14.8789,12.2481,16.5126,11.8737,7.6730,1.4348,3.8316,8.4277,14.1641,12.7643,6.2028,11.9037,10.1313
27.3996,7.8358,19.2493,12.7025,11.8491,2.0917,0.6846,26.4151,8.0109,19.6894,10.9869,19.5894,12.6044
9.0581,11.9400,6.7009,6.3416,13.1646,0.8849,5.3597,17.1570,4.0586,21.4186,5.5453,17.5300,13.8285
27.9978,5.4058,20.2061,12.2265,10.8619,3.1360,4.5750,9.1570,13.7390,9.3400,10.8476,20.6458,1.1856
7.2445,12.8837,8.4791,3.0962,15.7149,2.7446,4.2277,8.6894,14.4389,13.3152,5.5920,18.4502,15.0587
27.3882,9.9292,19.2475,18.0106,3.1837,3.6169,3.8053,12.5190,9.1291,17.0376,10.8881,2.0494,4.9015
15.3225,14.5214,13.2597,7.4443,13.4846,2.3685,4.6923,8.9735,13.4585,17.7700,8.3238,21.4680,11.2262
14.3158,9.0737,20.2156,16.8636,1.4315,3.0451,3.0963,8.0350,11.0857,8.9795,10.8749,7.6766,4.3146
28.2109,9.5994,20.5483,14.3208,3.0737,2.0762,5.4554,7.7643,13.7149,6.7398,10.2074,21.2517,-0.0316
8.6744,12.0830,7.3250,3.0806,16.2750,0.6132,3.7904,11.4762,10.3054,14.8405,5.5694,8.5993,18.7855
10.1919,12.0931,15.5269,6.2533,12.7094,2.7613,2.3907,18.1336,8.7262,19.0552,9.0255,3.7951,19.1736
28.0227,7.6887,19.9070,15.6810,11.3490,0.1919,5.9029,6.9402,13.5646,7.4034,10.5552,5.0172,7.9821
15.1746,9.4954,17.8129,15.8747,11.7959,2.6277,3.2177,15.5709,6.2002,20.0086,2.3217,19.7026,9.9926
15.6833,12.1773,13.0063,8.7909,13.2018,2.0033,1.0795,8.2509,14.0115,12.3330,10.1793,10.5927,14.8591
9.0048,10.8417,7.6947,11.0133,15.8154,3.9000,4.4740,6.7807,12.6874,6.3835,5.6721,18.7046,14.2450
9.7915,12.5232,15.1750,16.7210,2.6361,2.6960,0.1713,25.9744,9.1725,19.1961,9.4091,14.3502,15.4583
12.5273,13.8088,14.0412,1.8257,18.6277,3.2451,5.4435,15.8734,6.0682,20.9081,3.3026,21.7273,16.9666
15.4952,9.8633,20.2071,8.7595,14.6566,3.6054,0.2898,6.3324,10.6683,8.1952,10.7087,7.3327,14.8204
6.9130,11.5160,8.2745,3.8358,15.4138,0.4192,4.5789,14.5894,11.8233,17.6831,5.0836,9.3619,18.0569
6.6630,10.5503,9.2406,2.8173,15.1438,2.4450,3.8252,31.3681,7.4196,21.5094,4.2717,8.3662,24.9073
7.1880,13.7011,8.6222,13.9420,12.5614,3.3065,0.3824,11.6977,11.6230,12.9563,3.4138,15.1645,18.9624
18.8679,6.3620,19.3739,7.3126,13.6119,1.2525,3.6678,8.7952,11.3255,8.2204,10.8481,1.1403,11.7707
13.8337,6.2246,19.7012,10.2682,11.8593,2.9844,4.3252,9.2840,13.8773,7.1341,10.0311,10.5800,8.7911
7.3864,13.6407,8.7049,10.9669,12.1193,3.5320,0.8439,8.9631,12.9180,6.3521,4.1382,10.4412,20.3018
23.6647,4.9827,19.0108,15.8224,5.1382,2.6527,4.4186,8.8866,13.7075,12.4591,10.7889,14.4688,-1.9994
21.2607,8.8820,21.4686,9.2171,11.0700,2.1328,3.1017,8.2862,14.4068,14.1042,10.3642,16.3993,5.7431
22.4127,6.5479,19.8269,5.4124,15.0802,1.8550,3.3443,7.3342,10.5000,9.2353,10.9602,2.5923,10.7604
30.6974,8.5733,20.1558,1.5244,16.8645,3.3878,0.7432,9.5752,12.4511,9.2163,10.7485,3.1702,14.6883
14.5724,8.3509,12.0648,17.8460,4.6472,2.9596,1.5955,22.5418,7.9805,21.5493,9.7632,1.2042,11.8025
26.2297,9.5954,21.0889,12.4592,14.8400,3.2173,5.4774,27.9368,7.0957,19.8848,10.6922,5.1066,18.8324
14.6635,11.6508,16.5348,18.9868,5.9483,3.6352,5.0847,15.0374,13.6780,17.0339,10.0491,20.2063,6.7326
8.5257,9.6341,13.7432,12.1366,11.4422,2.0871,4.8761,12.3901,6.6843,21.8192,6.1452,10.4133,9.5569
21.7720,5.7230,21.1919,13.4522,11.6544,1.5400,4.2363,17.8157,9.8877,21.6937,10.5728,8.1509,7.1800
27.6712,4.5078,21.3692,10.9236,12.0312,0.1355,3.3603,13.2972,10.3057,15.7215,10.6476,2.0195,7.3615
14.6001,15.2329,16.8500,10.1208,9.2287,3.7043,3.3371,15.6087,15.3902,12.3998,4.0640,7.8435,19.5101
8.9881,10.8869,7.7354,10.9072,11.6670,3.3482,3.3100,12.5127,9.1493,17.2792,5.0959,1.2045,15.8008
8.4695,12.7611,12.7650,10.1844,15.3027,1.6048,4.8003,6.9870,13.0756,6.0586,4.2346,19.8642,16.4715
11.5056,14.4510,14.9272,7.1492,15.6751,3.5784,5.2748,12.2114,12.4699,12.2300,10.8593,19.8697,16.7211
11.4843,14.6169,12.4030,6.9808,18.6882,2.1267,1.8762,12.8056,14.5739,14.5407,10.6142,6.6398,24.2062
7.2142,13.7500,7.8663,5.1502,15.7605,3.8987,3.3447,30.2775,6.8325,20.0535,3.1049,6.1924,29.2843
11.4336,11.5069,17.5010,11.3512,6.4886,2.2373,3.7680,18.0769,4.1802,20.6342,8.9456,13.9031,10.1945
7.8771,11.0641,8.3234,8.8179,10.9579,3.1736,3.6978,12.7157,4.8677,20.0461,5.0833,17.3099,10.0513
8.5532,10.4735,6.4154,4.6869,15.6064,2.4634,3.9578,11.5829,8.5115,12.2215,5.2580,12.4091,16.2347
9.0475,10.0340,8.5435,10.2681,13.1358,0.0835,5.9995,7.3083,10.0724,9.5721,5.8576,8.0130,13.5693
7.7331,13.9444,7.3102,15.1563,11.3652,2.2066,3.8968,6.3811,12.2593,9.0867,5.2343,0.4062,19.1448
9.3481,13.7401,9.6143,13.7190,7.8093,2.5766,4.1677,8.0458,11.6664,9.9253,5.1692,17.7391,11.7109
29.4103,7.7307,19.6214,15.5502,1.0603,3.8125,4.8181,11.2594,15.1007,17.6480,10.5840,12.0415,-3.4879
19.9942,8.7921,19.8280,2.2879,14.5480,2.7311,5.5748,7.6400,13.2085,6.0224,10.4133,12.3385,10.4451
6.7562,10.7756,7.1127,4.9611,14.5160,3.9228,2.9168,7.4603,13.9872,8.2001,4.5375,17.7030,14.1446
9.4200,12.9652,9.2937,8.0771,15.4422,2.2500,3.0399,13.0574,10.0086,12.4732,5.1875,16.0527,19.0215
15.9531,9.4744,19.5309,11.2041,13.7540,2.9871,4.1224,21.5006,5.5808,21.0070,10.1273,5.4174,16.1650
26.4001,9.0296,20.1578,9.9765,10.6221,3.2312,4.5239,27.9288,7.9294,19.4106,10.2069,9.5930,14.5305
8.3415,8.4855,17.8074,2.5484,17.7857,3.8269,4.0949,14.4693,9.3193,17.3511,2.5955,6.6210,16.8216
24.2259,7.2080,19.1119,17.8673,5.1519,2.4649,3.0983,9.9184,13.0995,7.8564,10.9691,17.3592,2.5819
9.3996,11.5873,13.7897,15.9453,6.7376,2.6646,1.6709,26.5398,5.7595,19.1285,8.8537,19.9135,15.6335
8.1878,12.4524,7.5097,6.1913,17.7990,3.5129,5.6950,9.2714,12.8692,9.8793,3.9083,17.1822,17.4250
18.0099,8.0270,21.2306,10.6309,12.1123,2.8654,5.8224,14.2651,12.1738,15.9044,10.8358,6.4430,9.9040
9.5599,13.5408,9.6791,4.1630,14.9247,0.0346,5.6973,10.5387,13.9050,12.2236,5.7373,18.1470,16.3450
7.0669,10.3883,7.4579,6.2421,13.2758,2.7220,5.4645,9.4356,12.4109,8.0398,5.5045,9.6654,15.1019
7.7886,10.8949,7.2666,11.4827,9.6894,3.1763,3.3636,9.4844,9.4357,14.7461,5.4223,16.8712,9.6154
21.1172,9.8228,19.2768,15.9729,6.1094,2.8029,5.6301,6.7166,10.6736,6.1820,10.2190,15.2878,4.5506
8.0534,13.0256,7.4111,4.5584,17.1172,2.7278,4.3197,29.6696,6.9926,19.9388,5.9725,5.5131,28.6624
19.8960,6.7482,21.0761,14.0318,1.5860,3.8124,3.2634,9.3916,10.2351,7.1652,10.3760,8.9337,1.8758
7.3723,11.2380,8.4745,17.5538,6.9105,2.3892,2.4425,8.9511,14.7832,12.0877,3.0769,11.2664,11.6112
14.2968,10.1039,13.8682,12.2436,10.3641,2.0038,2.3059,13.4329,9.1996,13.4884,9.8539,16.9543,11.1703
8.6504,12.0536,6.2756,14.5976,7.6118,2.7677,5.0289,14.7061,5.1649,19.1238,5.5333,5.5905,12.8623
15.8449,11.2043,12.2164,10.2239,15.6982,1.0249,3.7228,10.2289,11.5815,12.4235,3.8289,6.2273,17.7696
8.3693,12.8549,6.9336,10.3244,12.6063,2.9141,4.4948,9.8922,13.3183,8.0067,5.6878,7.7980,18.3819
15.1086,11.8560,17.8240,5.6771,17.6896,2.5106,5.5518,9.7063,9.6396,16.9429,5.3907,7.5634,15.8523
27.2799,4.1793,20.8583,15.5796,12.9411,3.4215,0.7218,28.7732,5.7621,21.7444,10.6964,8.9697,12.8254
9.1506,12.4672,7.1029,14.3451,6.0054,0.1221,4.2504,8.5757,13.9920,9.6251,5.7805,6.1718,13.2089
6.1918,11.9389,8.2011,15.7738,6.2321,2.3048,4.6295,21.0954,7.0965,20.9235,5.0297,5.2945,15.5330
16.8485,8.9493,19.6363,10.1003,10.3751,1.5510,4.9010,13.9748,10.6181,13.0210,10.8567,9.5185,10.6558
15.9576,11.4600,16.5823,8.3950,11.4302,3.0405,1.5035,6.7054,10.1581,8.5509,8.8105,11.1708,12.8885
8.2944,13.9719,14.9860,14.9392,5.1793,3.4806,3.2723,15.5793,8.0432,16.5035,6.1104,1.0936,16.5011
7.8684,11.2804,6.9543,8.4067,14.2181,2.2326,3.6956,8.2984,10.4844,6.9723,5.2137,0.9257,19.8807
13.2754,10.7419,13.9051,13.6285,9.1780,2.6040,4.8818,7.2605,12.9006,8.8413,5.5299,10.9555,10.3767
13.5119,15.7477,13.7842,12.4926,12.7618,3.7278,3.8110,30.3190,8.9159,20.3540,4.8169,18.2815,24.8205
28.3935,6.4838,21.0937,1.9024,18.8451,3.4388,0.7268,15.9214,5.9117,19.7216,10.6408,13.6807,10.9505
9.3606,10.1040,9.7990,6.0392,14.9728,3.8250,3.1026,8.5679,10.7670,9.8391,5.3205,12.5482,14.6138
15.8218,9.0727,14.2350,13.4952,9.4370,2.4839,0.4083,19.6146,9.1881,20.6232,8.6768,19.2658,10.3068
29.6726,5.4311,19.4796,14.1676,2.5797,1.9519,5.9531,14.3711,8.0531,14.1540,10.0126,5.4818,-0.0899
15.9518,9.3444,19.6480,15.7469,5.1529,3.6506,1.6846,10.0018,9.8886,14.5726,10.0474,17.1821,4.0026
6.2419,12.3765,8.9112,6.4551,15.9790,3.4877,0.7094,12.4835,13.8384,17.7410,3.7473,3.4634,21.3329
9.5926,12.6903,9.7015,14.0465,5.5564,3.3031,2.4629,21.8779,5.3562,20.9141,4.1291,10.7906,15.0816
6.6693,10.6733,8.0205,9.6562,12.4082,2.0819,5.3432,13.6095,9.1423,17.6345,3.3414,16.3219,12.3574
14.5923,15.4528,17.3446,12.0265,10.4034,2.2465,2.1753,22.0479,4.3885,21.6240,10.0658,0.5077,22.7683
9.9693,11.7360,9.8654,12.2748,10.8913,3.0355,3.6678,7.9960,13.3150,8.0907,4.8322,7.2689,15.3831
13.4990,10.1673,13.0538,18.2750,5.7223,0.3100,5.1611,7.0631,10.5566,6.2209,5.8600,6.1550,10.0800
11.2588,14.0227,12.4211,2.4660,17.0949,2.5969,4.9826,9.9249,12.3771,7.9677,3.1049,11.7856,21.1261
18.8875,6.5364,19.0556,9.4055,14.8777,2.5464,3.1465,9.5382,14.1777,12.6936,10.7721,15.0902,7.8494
